amt_growth_pct_m,amt_r2,cnt_growth_pct_m,cnt_r2,ticket_growth_pct_m,ticket_r2,amt_fitted_change_pct,cnt_fitted_change_pct,ticket_fitted_change_pct,SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,total_amt_6m,total_cnt_6m,peak_month,amt_without_peak_growth_pct_m,region_amt_growth_pct_m,amt_direction,cnt_direction,ticket_direction,region_direction,region_industry_relation,decomposition_type,peak_dependent,real_amt_growth_pct_m,nominal_real_type,amt_growth_without_peak_pct_m,peak_dependency,stability_type,population_adjusted_gap_median,population_adjusted_positive_age_share,fastest_growing_age,fastest_age_share_change_pp,fastest_growing_customer_type,fastest_customer_share_change_pp,real_ticket_growth_pct_m,trend_type,real_amt_positive,cnt_positive,positive_without_peak,population_adjusted_positive,persistent_positive,health_evidence_count,business_health_score,business_health_grade,relative_health_percentile,marketing_action,recommended_case_ids,case_selection_reason,actual_case_actions,test_kpis,evidence_periods
9.141010461502312,0.726004853067954,10.513609744693293,0.7702608757099428,-1.2420183236815945,0.5305923253457132,54.860212723996206,64.84615556968092,-6.05773474739251,강원특별자치도,고성군,4010,편의점,1990270000,206381,202605,8.269886664249881,9.711345178948967,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False,9.518476209476177,명목+/실질+,8.269886664250103,False,안정성장,5.670799833160941,80.0,60대 이상,2.6357237786195284,외국인,3.324852841536618,-0.9004624294836283,가성비·빈도성장,1.0,1.0,1.0,1.0,1.0,5,100.0,구조적 강세,74.31372549019608,세트·구독·다빈도 리워드,M01|M07,가격할인만이 아닌 품질차별화·다빈도 제도화,제과제빵 명장 협업·합리적 가격·전문점 수준 품질을 결합한 차별화 베이커리 / 식단관리·실속한끼·간편식사·음료·커피 품목별 구독할인,차별화 상품 매출|재구매율|할인제거 후 유지율|구독 전환율|월 재방문|할인원가 차감 공헌이익|해지율,2026 직접|선행 참고
11.9701982156872,0.8491261358511015,13.357120348104647,0.8453732943605401,-1.2234980283183128,0.2198493377548969,75.99982464207612,87.17335467334209,-5.969615734443837,강원특별자치도,고성군,4020,슈퍼마켓,140000000,10443,202605,12.212059852625858,9.711345178948967,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False,12.3574487500334,명목+/실질+,12.212059852625991,False,안정성장,12.571836148426494,100.0,30대,1.841394757443956,외국인,0.6678899847780304,-0.8818780814133231,가성비·빈도성장,1.0,1.0,1.0,1.0,1.0,5,100.0,구조적 강세,94.90196078431372,세트·구독·다빈도 리워드,M01|M07,가격할인만이 아닌 품질차별화·다빈도 제도화,제과제빵 명장 협업·합리적 가격·전문점 수준 품질을 결합한 차별화 베이커리 / 식단관리·실속한끼·간편식사·음료·커피 품목별 구독할인,차별화 상품 매출|재구매율|할인제거 후 유지율|구독 전환율|월 재방문|할인원가 차감 공헌이익|해지율,2026 직접|선행 참고
9.542514465168054,0.5538722708120374,9.952516702647772,0.6598499850604536,-0.3728902709780777,0.0327087369495535,57.7297184275053,60.703698487935256,-1.8505983922039224,강원특별자치도,고성군,8001,일반한식,3566010000,72163,202605,7.355231070340576,9.711345178948967,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False,9.25496728740614,명목+/실질+,7.355231070340691,False,혼합·완만추세,7.686050052492051,100.0,60대 이상,2.4858962967263274,여성,3.813237128335608,-0.6344096853445058,가성비·빈도성장,1.0,1.0,1.0,1.0,0.0,5,80.0,구조적 강세,68.03921568627452,세트·구독·다빈도 리워드,M01|M07,가격할인만이 아닌 품질차별화·다빈도 제도화,제과제빵 명장 협업·합리적 가격·전문점 수준 품질을 결합한 차별화 베이커리 / 식단관리·실속한끼·간편식사·음료·커피 품목별 구독할인,차별화 상품 매출|재구매율|할인제거 후 유지율|구독 전환율|월 재방문|할인원가 차감 공헌이익|해지율,2026 직접|선행 참고
17.813642849093466,0.709359773463003,24.32020886955119,0.8371351876696592,-5.233715483284749,0.928135872438524,126.97494726134576,196.96731719051377,-23.569048133423003,강원특별자치도,고성군,8004,일식회집,680410000,7222,202605,16.114924879455923,9.711345178948967,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False,17.504384104500193,명목+/실질+,16.114924879456,False,안정성장,20.29513572791597,100.0,60대 이상,2.366751759882412,남성,0.8147584296079415,-5.48247531678685,가성비·빈도성장,1.0,1.0,1.0,1.0,1.0,5,100.0,구조적 강세,95.9349593495935,세트·구독·다빈도 리워드,M01|M07,가격할인만이 아닌 품질차별화·다빈도 제도화,제과제빵 명장 협업·합리적 가격·전문점 수준 품질을 결합한 차별화 베이커리 / 식단관리·실속한끼·간편식사·음료·커피 품목별 구독할인,차별화 상품 매출|재구매율|할인제거 후 유지율|구독 전환율|월 재방문|할인원가 차감 공헌이익|해지율,2026 직접|선행 참고
1.6437913351179216,0.1190188911107456,4.0762353955059645,0.6502541078433458,-2.33717529380689,0.4452652719434395,8.49363990261513,22.111867621891683,-11.152255701668812,강원특별자치도,고성군,8005,중국음식,227190000,8231,202605,-0.4261922528297393,9.711345178948967,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True,1.376978166932683,명목+/실질+,-0.4261922528295705,True,피크의존성장,3.4550052688835535,80.0,50대,2.344881581522799,외국인,4.5329101736216,-2.593538494465808,가성비·빈도성장,1.0,1.0,0.0,1.0,0.0,5,60.0,건전성장,57.647058823529406,세트·구독·다빈도 리워드,M01|M07,가격할인만이 아닌 품질차별화·다빈도 제도화,제과제빵 명장 협업·합리적 가격·전문점 수준 품질을 결합한 차별화 베이커리 / 식단관리·실속한끼·간편식사·음료·커피 품목별 구독할인,차별화 상품 매출|재구매율|할인제거 후 유지율|구독 전환율|월 재방문|할인원가 차감 공헌이익|해지율,2026 직접|선행 참고
10.207378326943562,0.520049374834759,11.462387668512084,0.6950678242372506,-1.125948732859473,0.1954610129943801,62.5748479119604,72.04486302936787,-5.504387024790716,강원특별자치도,고성군,8006,서양음식,1657540000,93209,202605,7.42855392178339,9.711345178948967,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False,9.918085893214448,명목+/실질+,7.428553921783266,False,혼합·완만추세,5.121608211662985,100.0,30대,2.02852508087485,외국인,5.977549703686797,-1.38549138198113,가성비·빈도성장,1.0,1.0,1.0,1.0,0.0,5,80.0,구조적 강세,58.03921568627452,세트·구독·다빈도 리워드,M01|M07,가격할인만이 아닌 품질차별화·다빈도 제도화,제과제빵 명장 협업·합리적 가격·전문점 수준 품질을 결합한 차별화 베이커리 / 식단관리·실속한끼·간편식사·음료·커피 품목별 구독할인,차별화 상품 매출|재구매율|할인제거 후 유지율|구독 전환율|월 재방문|할인원가 차감 공헌이익|해지율,2026 직접|선행 참고
6.237693170450749,0.2160454938191998,5.224887087051922,0.1718386154937521,0.9625157236432936,0.1998712872012454,35.32971262954188,29.000781698030696,4.906118279442545,강원특별자치도,고성군,8021,스넥,325840000,14807,202606,2.5851007759431943,9.711345178948967,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False,5.9588210905807735,명목+/실질+,2.5851007759432147,False,혼합·완만추세,1.7177309774769476,80.0,60대 이상,5.168899390844242,외국인,1.753380181844756,0.6974908919803902,수요·객단가 동반성장,1.0,1.0,1.0,1.0,0.0,5,80.0,구조적 강세,56.666666666666664,핵심고객 재구매+시그니처 상품 업셀,M03|M05,재방문 이유를 시즌화하고 상권별로 검증,"매년 기다리는 대표 시즌 콘텐츠인 딸기축제를 시작하고 시즌별 메뉴·콘텐츠를 교체 / 1월 체리, 2월 딸기, 3월 토마토, 4월 루비레드키위, 5월 썬골드키위로 월별 제철 주제 교체",시즌 기간 방문수|이전 시즌 재방문율|시즌 메뉴 공헌매출|월별 재방문율|제철상품 구매율|시즌 종료후 유지율,2026 직접
-0.4845824167579108,0.0042033658063913,-5.281177677480497,0.4752660163018438,5.064035999508264,0.8641126727347018,-2.39954358619181,-23.760252678644715,28.01781202450283,강원특별자치도,고성군,8301,제과점,135620000,7719,202602,2.436763219480131,9.711345178948967,감소,감소,상승,상승,정반대,감소 CNT·상승 건당금액,False,-0.3885965383048281,명목-/실질-,2.4367632194802655,False,고변동·저설명력,-3.5701109748308717,0.0,20대,1.348173068219534,법인,4.557980985970051,5.165373702088827,수요수축,0.0,0.0,1.0,0.0,0.0,5,20.0,위축·즉시점검,22.04724409448819,재방문 회복+비효율 상품·영업구역 정리,M08|M09,점포별 CRM으로 재방문을 회복하고 품질문제를 개선,점주가 스탬프·마감세일·타깃쿠폰·상품요청을 직접 운영하는 스토어플러스 / SNS 부정 피드백이 3회 이상 누적된 품목의 레시피·주입량·진열·취식가이드 개선,쿠폰 순증분효과|마감폐기율|재방문|단골 전환|부정리뷰 재발률|개선품 재구매|반품·폐기|점포별 매뉴얼 준수,선행 참고
-2.7873190153904708,0.3428461184691552,-1.6015826713736396,0.2270318326590894,-1.2050359916428453,0.3145101294805466,-13.181035323748972,-7.755482026019451,-5.881708113277927,강원특별자치도,동해시,4004,대형할인점,2137040000,42061,202602,-2.341225246044529,1.7716829115351769,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False,-2.451107565768847,명목-/실질-,-2.3412252460443597,False,혼합·완만추세,0.2800017866367454,60.0,60대 이상,2.09361652028538,여성,1.1401049326804298,-0.863352193519551,수요수축,0.0,0.0,0.0,1.0,0.0,5,20.0,위축·즉시점검,59.13705583756346,재방문 회복+비효율 상품·영업구역 정리,M08|M09,점포별 CRM으로 재방문을 회복하고 품질문제를 개선,점주가 스탬프·마감세일·타깃쿠폰·상품요청을 직접 운영하는 스토어플러스 / SNS 부정 피드백이 3회 이상 누적된 품목의 레시피·주입량·진열·취식가이드 개선,쿠폰 순증분효과|마감폐기율|재방문|단골 전환|부정리뷰 재발률|개선품 재구매|반품·폐기|점포별 매뉴얼 준수,선행 참고
3.980385086842817,0.7472644630013838,4.29755489443038,0.7741035093464321,-0.3041009042911902,0.6727712695711092,21.5506001400948,23.4157639011688,-1.5112848651713748,강원특별자치도,동해시,4010,편의점,4478090000,464628,202605,3.609943756357492,1.7716829115351769,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False,4.340002738039906,명목+/실질+,3.6099437563575423,False,안정성장,0.2454766035727264,60.0,60대 이상,2.9436077682887607,외국인,0.8454906588332669,0.040698790736271,수요·객단가 동반성장,1.0,1.0,1.0,1.0,1.0,5,100.0,구조적 강세,74.31372549019608,핵심고객 재구매+시그니처 상품 업셀,M03|M05,재방문 이유를 시즌화하고 상권별로 검증,"매년 기다리는 대표 시즌 콘텐츠인 딸기축제를 시작하고 시즌별 메뉴·콘텐츠를 교체 / 1월 체리, 2월 딸기, 3월 토마토, 4월 루비레드키위, 5월 썬골드키위로 월별 제철 주제 교체",시즌 기간 방문수|이전 시즌 재방문율|시즌 메뉴 공헌매출|월별 재방문율|제철상품 구매율|시즌 종료후 유지율,2026 직접
-0.9493977815220952,0.2715831123339801,0.7624329726480157,0.1996435372307738,-1.6988779485254826,0.5641585459539409,-4.657704983880214,3.8707401645319974,-8.210632883623413,강원특별자치도,동해시,4020,슈퍼마켓,7104340000,236095,202601,-0.1448154956845498,1.7716829115351769,감소,상승,감소,상승,정반대,상승 CNT·감소 건당금액,False,-0.6068298549875215,명목-/실질-,-0.1448154956845576,False,혼합·완만추세,-0.103031016276331,40.0,60대 이상,2.019757070735942,여성,0.2703833853200095,-1.358902109883775,빈도증가·매출압력,0.0,1.0,0.0,0.0,0.0,5,20.0,위축·즉시점검,17.058823529411764,과도한 할인 점검+관련상품 묶음,M07|M09,할인원가를 통제하고 부정피드백을 먼저 제거,식단관리·실속한끼·간편식사·음료·커피 품목별 구독할인 / SNS 부정 피드백이 3회 이상 누적된 품목의 레시피·주입량·진열·취식가이드 개선,구독 전환율|월 재방문|할인원가 차감 공헌이익|해지율|부정리뷰 재발률|개선품 재구매|반품·폐기|점포별 매뉴얼 준수,선행 참고
3.3889523264868724,0.3861946495930594,2.9112907711515783,0.3680747738502999,0.4641488331902674,0.2693235059539528,18.132847525893784,15.42905149937708,2.3423878056656973,강원특별자치도,동해시,8001,일반한식,10091530000,234114,202605,1.9431150153638697,1.7716829115351769,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False,3.117558141331004,명목+/실질+,1.9431150153640435,False,혼합·완만추세,1.2621780205187485,80.0,60대 이상,3.4548473060038276,법인,0.4802685345838635,0.2004322058676066,수요·객단가 동반성장,1.0,1.0,1.0,1.0,0.0,5,80.0,구조적 강세,68.03921568627452,핵심고객 재구매+시그니처 상품 업셀,M03|M05,재방문 이유를 시즌화하고 상권별로 검증,"매년 기다리는 대표 시즌 콘텐츠인 딸기축제를 시작하고 시즌별 메뉴·콘텐츠를 교체 / 1월 체리, 2월 딸기, 3월 토마토, 4월 루비레드키위, 5월 썬골드키위로 월별 제철 주제 교체",시즌 기간 방문수|이전 시즌 재방문율|시즌 메뉴 공헌매출|월별 재방문율|제철상품 구매율|시즌 종료후 유지율,2026 직접
14.081470563081815,0.4476928615442611,8.380879936725933,0.1659469985208549,5.259775183301721,0.3034818256340036,93.23044498712343,49.542061569378134,29.2147794134008,강원특별자치도,동해시,8002,갈비전문점,9540000,133,202606,13.135826594867956,1.7716829115351769,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False,13.78200870523147,명목+/실질+,13.135826594867977,False,혼합·완만추세,-0.5374984661399425,0.0,50대,-42.307692307692314,남성,0.0,4.983470120983324,수요·객단가 동반성장,1.0,1.0,1.0,0.0,0.0,5,60.0,건전성장,48.78048780487805,핵심고객 재구매+시그니처 상품 업셀,M03|M05,재방문 이유를 시즌화하고 상권별로 검증,"매년 기다리는 대표 시즌 콘텐츠인 딸기축제를 시작하고 시즌별 메뉴·콘텐츠를 교체 / 1월 체리, 2월 딸기, 3월 토마토, 4월 루비레드키위, 5월 썬골드키위로 월별 제철 주제 교체",시즌 기간 방문수|이전 시즌 재방문율|시즌 메뉴 공헌매출|월별 재방문율|제철상품 구매율|시즌 종료후 유지율,2026 직접
4.57618624892488,0.2493460702237215,3.264823305981088,0.1689992391063396,1.269902858457477,0.1969008284865268,25.07312421530311,17.42539542432136,6.512840568554984,강원특별자치도,동해시,8004,일식회집,924870000,13504,202605,1.7040745766730503,1.7716829115351769,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False,4.301675595560901,명목+/실질+,1.7040745766730636,False,혼합·완만추세,0.7633969675504285,60.0,60대 이상,6.629004822045125,외국인,1.2556823635142087,1.0040711409610823,수요·객단가 동반성장,1.0,1.0,1.0,1.0,0.0,5,80.0,구조적 강세,72.5609756097561,핵심고객 재구매+시그니처 상품 업셀,M03|M05,재방문 이유를 시즌화하고 상권별로 검증,"매년 기다리는 대표 시즌 콘텐츠인 딸기축제를 시작하고 시즌별 메뉴·콘텐츠를 교체 / 1월 체리, 2월 딸기, 3월 토마토, 4월 루비레드키위, 5월 썬골드키위로 월별 제철 주제 교체",시즌 기간 방문수|이전 시즌 재방문율|시즌 메뉴 공헌매출|월별 재방문율|제철상품 구매율|시즌 종료후 유지율,2026 직접
-1.9644157469563177,0.197103571210456,-1.695557517008682,0.2529942616745244,-0.2734955035159459,0.0375113477179072,-9.44369218928612,-8.195129454382021,-1.3600179679819948,강원특별자치도,동해시,8005,중국음식,974850000,31474,202605,-4.40003987474578,1.7716829115351769,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False,-2.221757434882753,명목-/실질-,-4.400039874745842,False,고변동·저설명력,-1.0472324517343348,20.0,40대,2.1529679620316955,남성,1.1597811876122537,-0.5352758274023262,수요수축,0.0,0.0,0.0,0.0,0.0,5,0.0,위축·즉시점검,9.215686274509803,재방문 회복+비효율 상품·영업구역 정리,M08|M09,점포별 CRM으로 재방문을 회복하고 품질문제를 개선,점주가 스탬프·마감세일·타깃쿠폰·상품요청을 직접 운영하는 스토어플러스 / SNS 부정 피드백이 3회 이상 누적된 품목의 레시피·주입량·진열·취식가이드 개선,쿠폰 순증분효과|마감폐기율|재방문|단골 전환|부정리뷰 재발률|개선품 재구매|반품·폐기|점포별 매뉴얼 준수,선행 참고
